0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,12,6.0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,3.0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0.0
0,0,0
0,7,2.6666666666666665
0,0,0
1,1,1.0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
2,2,2.0
2,2,2.0
0,0,0.0
1,3,2.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,5,5.0
1,1,1.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
3,3,3.0
0,0,0
0,0,0
0,0,0
14,14,14.0
1,4,2.5
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
2,3,2.5
2,3,2.5
13,13,13.0
8,8,8.0
0,0,0
0,0,0
2,2,2.0
3,3,3.0
2,2,2.0
0,3,1.5
4,4,4.0
4,4,4.0
0,2,0.6666666666666666
3,3,3.0
0,0,0.0
0,0,0
5,6,5.333333333333333
1,1,1.0
1,1,1.0
3,6,4.0
0,7,3.5
0,0,0.0
10,13,11.5
2,5,3.6666666666666665
6,6,6.0
4,9,7.5
1,12,6.5
8,12,10.0
0,7,3.0
4,5,4.5
13,13,13.0
0,1,0.5
3,6,4.5
3,3,3.0
1,12,5.0
0,0,0
4,4,4.0
4,9,6.75
0,0,0.0
0,0,0
5,5,5.0
0,4,2.0
0,0,0
1,19,10.0
17,17,17.0
