0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0.0
2,2,2.0
0,0,0
0,0,0
0,0,0
0,0,0
6,6,6.0
0,0,0.0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,2.0
0,0,0
0,0,0.0
5,5,5.0
1,3,2.0
0,0,0
3,5,4.0
1,1,1.0
0,0,0.0
0,0,0.0
0,0,0
2,8,4.333333333333333
0,0,0
2,2,2.0
0,8,3.0
0,0,0
0,3,1.5
5,5,5.0
9,9,9.0
9,9,9.0
0,0,0
0,0,0
0,3,1.0
0,8,4.0
0,0,0.0
3,4,3.5
0,0,0.0
0,0,0.0
0,0,0
1,4,2.5
0,0,0.0
6,6,6.0
1,3,2.0
0,0,0
2,5,3.5
0,0,0
6,6,6.0
0,6,2.0
1,10,5.5
0,8,3.0
0,0,0
0,6,3.0
4,4,4.0
3,3,3.0
3,5,4.0
0,5,2.5
4,4,4.0
5,11,8.0
1,12,5.666666666666667
0,1,0.5
1,2,1.3333333333333333
0,14,5.8
2,5,3.5
11,11,11.0
1,5,3.0
2,2,2.0
3,5,4.0
0,0,0
2,17,9.5
5,8,6.5
2,7,4.5
1,6,3.5
9,9,9.0
1,9,5.6
6,6,6.0
1,8,5.333333333333333
6,15,11.666666666666666
0,3,1.3333333333333333
8,8,8.0
6,6,6.0
0,16,6.428571428571429
