0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,2.0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
1,1,1.0
0,8,4.0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,4,2.0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
2,2,2.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
1,3,2.0
0,6,3.0
1,1,1.0
0,0,0.0
0,0,0
2,2,2.0
0,0,0
0,0,0.0
0,0,0.0
3,3,3.0
0,0,0.0
0,0,0
3,7,5.0
3,3,3.0
0,0,0.0
0,2,1.0
3,3,3.0
2,2,2.0
0,7,3.5
0,0,0
0,0,0
1,10,5.5
1,2,1.5
0,6,2.0
2,2,2.0
0,0,0
0,5,1.75
0,0,0
0,0,0
1,2,1.5
0,0,0
1,1,1.0
3,11,7.0
1,5,3.0
0,10,4.8
0,0,0
2,8,5.0
4,9,6.5
0,6,2.4
0,0,0
2,2,2.0
0,0,0.0
4,9,6.5
0,0,0
3,6,4.333333333333333
1,1,1.0
4,4,4.0
3,3,3.0
5,5,5.0
0,6,3.0
2,13,7.5
0,7,3.0
1,10,5.5
8,8,8.0
3,3,3.0
6,6,6.0
8,8,8.0
1,9,5.0
1,16,8.5
0,0,0
6,6,6.0
0,0,0.0
6,6,6.0
2,3,2.6666666666666665
0,7,3.6666666666666665
2,3,2.5
4,7,5.5
0,0,0
4,8,6.0
2,2,2.0
3,11,7.0
