0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,1,0.5
0,7,3.5
0,0,0.0
0,0,0
0,1,0.5
0,0,0.0
0,0,0.0
0,3,1.5
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,1,0.5
1,1,1.0
0,0,0
1,7,4.0
0,3,1.5
9,9,9.0
0,0,0
0,0,0
0,2,1.0
3,3,3.0
0,0,0
0,6,3.0
0,0,0.0
2,2,2.0
0,6,1.75
0,0,0
0,4,2.0
0,0,0.0
6,6,6.0
0,0,0.0
4,4,4.0
4,4,4.0
3,3,3.0
0,7,3.2
5,9,7.0
3,5,4.0
0,0,0
0,0,0
1,3,1.6666666666666667
3,11,7.0
5,5,5.0
3,6,4.5
1,6,2.8
0,0,0
2,6,4.0
2,2,2.0
1,8,4.333333333333333
2,6,4.0
2,5,3.3333333333333335
4,6,5.0
5,13,9.0
0,0,0.0
1,7,3.3333333333333335
0,9,5.0
1,4,2.6666666666666665
4,10,6.0
2,2,2.0
0,7,3.8333333333333335
3,3,3.0
0,9,3.4
1,1,1.0
1,7,4.0
0,0,0
