0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,5,5.0
0,0,0
0,1,0.5
0,0,0
0,0,0
0,0,0
5,5,5.0
0,1,0.5
4,4,4.0
0,0,0
0,0,0
0,0,0.0
0,0,0
3,3,3.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,3.0
0,0,0
0,0,0
0,0,0
0,0,0
1,3,1.6666666666666667
0,7,2.75
0,5,2.5
0,0,0
2,2,2.0
0,0,0.0
3,3,3.0
0,0,0.0
0,6,3.0
1,3,2.0
0,0,0
2,2,2.0
0,0,0
0,0,0
1,1,1.0
1,1,1.0
0,5,2.3333333333333335
0,0,0
0,5,2.5
10,10,10.0
0,0,0
3,4,3.5
2,2,2.0
3,3,3.0
0,0,0
0,0,0
0,3,1.5
0,0,0.0
1,10,5.5
0,6,3.6666666666666665
2,10,6.0
0,0,0
0,0,0
1,3,2.0
0,0,0
3,3,3.0
0,0,0
3,3,3.0
1,6,3.5
0,2,1.0
3,5,4.0
1,4,2.5
3,12,7.0
0,2,1.0
0,7,4.0
2,2,2.0
0,8,4.333333333333333
3,3,3.0
4,7,5.5
4,4,4.0
0,0,0
0,10,5.0
5,5,5.0
3,3,3.0
6,6,6.0
2,13,6.25
9,15,12.0
5,7,6.0
3,9,6.0
0,0,0
3,7,5.0
12,12,12.0
14,14,14.0
10,12,11.0
0,0,0
3,9,6.333333333333333
5,9,7.0
8,8,8.0
5,5,5.0
