0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0.0
0,0,0
3,3,3.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
2,2,2.0
0,0,0
0,0,0
2,2,2.0
0,0,0
0,0,0
0,0,0.0
0,8,4.0
2,2,2.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
3,3,3.0
0,0,0
0,0,0.0
2,2,2.0
0,0,0.0
1,1,1.0
0,0,0
0,0,0
0,0,0.0
0,2,1.0
0,1,0.5
2,6,4.0
0,0,0.0
0,0,0
2,2,2.0
2,3,2.5
0,5,2.25
0,0,0
0,0,0
0,8,3.0
4,6,5.0
1,3,2.0
3,8,5.5
0,0,0.0
3,3,3.0
2,2,2.0
0,0,0
8,8,8.0
0,0,0
4,6,5.0
0,1,0.6666666666666666
0,4,2.0
3,3,3.0
0,0,0.0
2,5,3.5
0,3,1.3333333333333333
2,11,6.5
0,0,0
0,8,3.0
1,1,1.0
3,15,8.666666666666666
2,12,7.25
0,0,0
2,2,2.0
0,0,0.0
1,16,7.0
2,2,2.0
2,9,5.5
6,9,7.5
6,6,6.0
3,3,3.0
2,2,2.0
0,0,0
2,2,2.0
1,1,1.0
