0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
1,1,1.0
3,3,3.0
0,0,0
2,2,2.0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
4,4,4.0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,3.0
1,1,1.0
0,0,0
1,1,1.0
0,0,0
0,2,1.0
0,0,0
0,0,0.0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,1,0.5
0,0,0
0,0,0
2,6,4.0
0,0,0
2,2,2.0
0,0,0
0,0,0
0,0,0
4,4,4.0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,2,1.3333333333333333
0,0,0.0
0,2,1.0
0,0,0
5,5,5.0
1,6,2.6666666666666665
0,0,0
1,3,2.0
0,0,0
2,16,8.0
0,0,0
0,16,8.0
4,4,4.0
0,6,3.0
1,1,1.0
2,2,2.0
1,5,3.0
0,0,0
1,3,2.0
5,6,5.5
3,4,3.6666666666666665
2,6,3.0
12,12,12.0
0,16,6.0
0,0,0.0
1,6,3.5
1,3,2.0
3,3,3.0
3,7,5.0
5,7,6.0
0,0,0
0,1,0.5
3,12,7.0
0,0,0.0
9,9,9.0
0,0,0
7,9,8.0
11,11,11.0
2,16,9.0
0,0,0
1,7,2.8333333333333335
0,0,0
1,23,9.75
0,0,0
3,4,3.3333333333333335
4,8,5.666666666666667
0,0,0
8,8,8.0
11,11,11.0
2,6,4.0
4,7,5.2
3,5,4.0
0,4,2.0
2,13,7.5
5,5,5.0
2,8,4.333333333333333
2,21,8.4
