0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0.0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,4,3.5
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0.0
2,2,2.0
1,7,3.0
0,0,0
2,2,2.0
2,2,2.0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,5,1.6666666666666667
0,0,0
0,0,0.0
1,3,2.0
0,0,0
0,0,0
0,0,0
0,2,1.0
0,0,0.0
0,2,1.0
0,0,0
1,2,1.5
2,2,2.0
0,0,0
3,6,4.5
0,0,0
6,6,6.0
1,1,1.0
2,4,3.0
0,0,0
7,8,7.5
1,9,5.0
12,12,12.0
0,9,4.0
1,1,1.0
8,13,10.5
4,4,4.0
5,5,5.0
0,0,0
3,3,3.0
0,3,1.6666666666666667
2,12,6.0
2,2,2.0
1,4,2.75
16,16,16.0
2,12,7.0
3,8,5.0
9,9,9.0
10,10,10.0
2,2,2.0
8,8,8.0
2,4,3.0
0,10,4.8
1,13,8.0
0,0,0
0,7,3.75
0,0,0
1,5,3.0
11,11,11.0
0,7,4.666666666666667
1,12,7.0
1,7,4.0
0,16,8.571428571428571
1,1,1.0
4,11,7.25
6,13,9.5
4,12,9.333333333333334
3,10,5.333333333333333
0,15,7.333333333333333
5,10,7.5
1,1,1.0
8,14,11.0
1,7,4.0
5,9,7.333333333333333
