0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0.0
0,0,0.0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0.0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
1,2,1.5
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
2,3,2.5
2,2,2.0
0,0,0
1,1,1.0
0,0,0
4,4,4.0
2,2,2.0
0,0,0
0,4,2.0
0,0,0
0,0,0.0
1,1,1.0
2,2,2.0
0,0,0
0,0,0
8,8,8.0
0,0,0
0,6,3.0
0,0,0
0,0,0
3,8,5.333333333333333
0,0,0
3,3,3.0
0,3,1.5
1,1,1.0
0,0,0.0
5,5,5.0
0,3,1.5
0,0,0
0,3,1.5
3,4,3.3333333333333335
2,2,2.0
1,1,1.0
8,8,8.0
6,6,6.0
6,6,6.0
0,1,0.5
4,10,6.666666666666667
0,0,0
0,0,0
2,4,3.0
4,17,10.5
1,1,1.0
2,8,5.0
0,6,3.0
0,10,5.0
0,0,0
2,2,2.0
1,10,4.333333333333333
2,2,2.0
0,5,3.25
0,0,0
1,4,2.6666666666666665
0,4,2.0
4,8,6.0
0,0,0.0
8,8,8.0
0,11,4.8
5,5,5.0
