0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
2,2,2.0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,2,1.0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
2,2,2.0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,3,1.0
0,0,0
1,1,1.0
4,5,4.5
0,2,1.0
0,0,0
0,0,0.0
2,2,2.0
0,0,0
6,6,6.0
0,2,1.0
0,0,0
4,4,4.0
0,0,0
0,5,2.5
0,0,0.0
0,0,0
2,6,3.3333333333333335
0,3,1.5
0,0,0
0,0,0
0,0,0
1,1,1.0
3,3,3.0
0,6,2.5
0,0,0
0,7,3.25
2,2,2.0
2,5,3.6666666666666665
3,3,3.0
0,3,1.5
1,7,4.0
1,6,3.5
0,6,3.0
0,0,0
7,8,7.5
0,0,0
5,7,6.0
0,0,0
0,0,0
1,7,4.0
3,3,3.0
2,6,4.333333333333333
4,7,5.5
2,4,3.0
2,6,4.0
3,3,3.0
4,7,5.5
10,10,10.0
6,6,6.0
4,4,4.0
2,9,5.333333333333333
2,2,2.0
1,15,7.666666666666667
0,0,0.0
3,9,6.333333333333333
7,7,7.0
9,9,9.0
2,18,9.0
5,11,8.0
4,11,7.5
1,2,1.3333333333333333
1,9,5.0
5,5,5.0
1,3,2.0
1,11,7.5
2,11,7.25
