0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
2,2,2.0
0,0,0
0,0,0
4,4,4.0
0,0,0.0
0,0,0
0,0,0
0,0,0
3,8,5.5
1,1,1.0
3,9,6.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,1,0.5
0,1,0.3333333333333333
0,0,0.0
1,1,1.0
0,0,0.0
2,2,2.0
0,0,0.0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
2,2,2.0
4,4,4.0
5,5,5.0
0,0,0
0,0,0
0,0,0
1,10,5.5
0,5,2.5
1,1,1.0
0,0,0
2,2,2.0
0,2,1.0
1,1,1.0
2,2,2.0
1,1,1.0
8,8,8.0
7,7,7.0
2,2,2.0
2,2,2.0
0,0,0.0
2,2,2.0
1,1,1.0
3,3,3.0
0,3,1.5
0,0,0
2,6,3.5
0,0,0
4,5,4.5
1,7,3.6666666666666665
3,3,3.0
0,6,3.0
5,5,5.0
4,5,4.5
0,0,0
0,3,1.3333333333333333
1,1,1.0
1,1,1.0
0,0,0
0,0,0
2,2,2.0
0,4,2.0
2,4,3.0
8,8,8.0
5,5,5.0
6,6,6.0
4,9,7.0
0,7,3.0
3,3,3.0
7,19,14.0
3,4,3.5
4,6,5.0
1,5,3.3333333333333335
2,10,5.0
0,5,2.5
7,7,7.0
4,9,6.5
0,5,2.0
3,16,9.5
4,9,6.333333333333333
