0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
3,3,3.0
2,2,2.0
1,3,2.0
4,4,4.0
0,0,0
0,0,0
3,3,3.0
0,0,0
0,0,0
0,0,0
2,3,2.5
0,3,1.6666666666666667
0,0,0.0
0,2,1.0
2,2,2.0
0,0,0
0,2,1.0
0,1,0.5
1,8,4.0
0,0,0
1,8,4.5
0,0,0
0,0,0
8,8,8.0
0,0,0
1,1,1.0
2,9,5.5
0,0,0.0
1,8,4.5
1,1,1.0
2,8,5.0
5,12,9.333333333333334
0,0,0.0
0,0,0.0
0,0,0
6,6,6.0
3,3,3.0
1,12,6.5
5,8,6.5
0,4,2.0
1,4,2.5
2,5,4.0
10,10,10.0
0,8,4.333333333333333
4,4,4.0
4,8,6.0
1,6,3.5
0,3,1.5
4,5,4.666666666666667
4,7,5.5
2,9,6.333333333333333
12,12,12.0
4,4,4.0
2,15,8.5
4,4,4.0
0,7,3.0
7,7,7.0
6,6,6.0
2,6,4.0
2,9,5.5
4,7,6.0
4,5,4.5
1,8,4.25
4,15,8.333333333333334
0,13,6.5
1,1,1.0
1,3,2.3333333333333335
3,5,4.0
8,16,12.0
0,13,8.0
3,3,3.0
5,8,6.5
1,17,9.0
