0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
1,1,1.0
1,1,1.0
0,0,0.0
1,1,1.0
0,0,0
4,4,4.0
1,4,2.6666666666666665
0,0,0
0,0,0
0,1,0.5
0,0,0
0,0,0
0,0,0
0,0,0.0
5,5,5.0
0,0,0
4,4,4.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
1,5,3.0
0,0,0
0,0,0.0
1,1,1.0
0,0,0.0
17,17,17.0
1,1,1.0
9,9,9.0
0,0,0
1,1,1.0
1,9,4.0
0,0,0.0
0,2,1.0
0,0,0
2,4,3.0
5,6,5.5
0,3,2.0
9,9,9.0
0,0,0
6,9,7.5
0,0,0.0
4,14,9.0
0,0,0
0,0,0.0
4,4,4.0
1,3,2.0
0,0,0
2,3,2.5
3,9,6.0
0,0,0
1,1,1.0
0,7,3.5
1,5,2.3333333333333335
2,8,5.0
0,0,0.0
10,10,10.0
3,3,3.0
3,7,5.0
0,2,1.0
0,19,9.5
4,6,4.666666666666667
4,9,5.666666666666667
2,9,5.333333333333333
0,0,0.0
0,0,0
14,14,14.0
0,0,0
0,7,4.5
8,8,8.0
7,7,7.0
0,10,4.333333333333333
7,7,7.0
4,8,6.0
2,5,3.5
1,9,4.333333333333333
2,9,5.5
2,7,5.333333333333333
1,12,5.25
7,7,7.0
6,6,6.0
0,14,4.75
0,13,4.666666666666667
6,11,8.5
