0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0.0
2,2,2.0
0,0,0
0,0,0.0
0,0,0
5,8,6.333333333333333
0,0,0
1,1,1.0
0,2,0.6666666666666666
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
1,4,2.5
0,0,0
0,3,1.5
0,0,0
0,0,0.0
4,4,4.0
0,0,0.0
0,0,0
7,7,7.0
4,5,4.5
1,1,1.0
0,0,0
11,11,11.0
7,7,7.0
0,0,0
12,12,12.0
0,0,0
0,0,0
5,5,5.0
4,5,4.5
0,0,0
0,0,0
1,1,1.0
3,5,4.0
3,3,3.0
0,0,0.0
0,0,0
1,1,1.0
4,4,4.0
1,8,4.5
0,2,1.0
3,3,3.0
5,5,5.0
0,0,0.0
3,6,4.5
0,0,0
0,0,0
2,3,2.5
1,11,6.0
0,0,0
3,5,4.0
6,6,6.0
3,11,7.0
4,6,5.0
10,17,13.5
5,6,5.666666666666667
4,10,6.666666666666667
7,7,7.0
4,12,8.5
0,0,0
3,4,3.5
3,13,6.25
3,12,7.0
1,1,1.0
2,8,5.0
3,6,4.5
3,8,5.5
1,5,3.6666666666666665
4,5,4.5
0,0,0
1,4,2.5
2,2,2.0
0,2,1.0
5,5,5.0
3,17,10.0
4,4,4.0
4,14,9.0
0,0,0
2,18,12.25
3,14,8.5
1,11,4.5
