0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,3.0
0,0,0.0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
7,7,7.0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0.0
1,1,1.0
0,0,0
0,1,0.5
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
2,2,2.0
1,1,1.0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0.0
5,5,5.0
1,1,1.0
2,2,2.0
6,6,6.0
2,2,2.0
0,0,0.0
0,4,1.75
0,0,0
0,3,1.5
0,0,0.0
0,0,0.0
0,0,0
0,4,1.3333333333333333
4,9,6.5
0,0,0.0
1,1,1.0
1,1,1.0
2,5,3.5
1,6,3.5
0,0,0
3,5,4.0
1,1,1.0
0,3,2.0
0,1,0.5
2,2,2.0
3,8,5.5
1,1,1.0
0,10,5.5
3,4,3.5
0,2,1.2
0,7,2.0
2,5,3.5
0,0,0
5,6,5.5
1,2,1.5
5,5,5.0
0,0,0.0
4,4,4.0
0,1,0.6666666666666666
2,2,2.0
2,2,2.0
4,10,7.0
1,5,3.0
1,6,3.5
0,2,0.6666666666666666
0,2,1.0
0,0,0
2,7,3.6666666666666665
3,3,3.0
0,0,0
5,5,5.0
0,17,5.0
