0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,3,1.5
0,0,0
0,0,0
0,0,0
2,2,2.0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
1,1,1.0
0,0,0
2,2,2.0
1,1,1.0
0,0,0
1,1,1.0
6,6,6.0
3,3,3.0
0,0,0
2,2,2.0
0,0,0.0
1,1,1.0
0,0,0
0,1,0.6666666666666666
0,0,0
0,0,0
6,6,6.0
0,0,0
0,9,4.5
1,1,1.0
10,10,10.0
0,0,0
0,0,0.0
0,0,0.0
0,0,0
8,8,8.0
5,7,6.0
0,4,2.0
1,6,3.5
0,0,0
5,5,5.0
1,1,1.0
3,3,3.0
0,0,0
0,0,0
0,0,0
0,6,3.0
0,0,0.0
1,2,1.3333333333333333
12,14,13.0
0,0,0
0,0,0
0,0,0
0,0,0.0
1,1,1.0
4,11,7.5
1,5,2.6666666666666665
5,5,5.0
13,13,13.0
0,0,0
5,6,5.5
3,3,3.0
2,3,2.5
2,5,3.0
2,6,4.0
4,7,5.5
0,0,0
0,0,0
3,8,5.5
3,6,4.5
7,7,7.0
2,2,2.0
0,0,0
1,8,4.75
2,7,4.333333333333333
2,11,4.5
2,10,6.333333333333333
2,7,4.0
6,6,6.0
0,0,0
4,10,6.0
0,0,0
5,5,5.0
2,15,4.666666666666667
4,8,6.0
2,14,6.0
0,7,3.5
12,12,12.0
0,21,6.75
0,11,4.75
9,9,9.0
1,5,3.0
