0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
2,3,2.5
0,0,0
0,0,0
5,5,5.0
0,0,0
0,1,0.5
0,0,0
0,0,0.0
0,0,0.0
0,0,0
5,5,5.0
0,0,0
5,5,5.0
4,4,4.0
0,2,1.0
2,2,2.0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0.0
0,6,3.0
1,3,2.0
0,0,0.0
0,0,0
0,0,0
0,0,0
6,7,6.5
0,3,1.5
0,2,1.0
0,0,0.0
0,0,0
0,2,1.0
0,0,0
2,4,3.0
0,1,0.6666666666666666
0,0,0
2,2,2.0
1,3,2.0
0,0,0
0,0,0
7,7,7.0
1,4,2.75
0,0,0.0
1,4,2.25
2,2,2.0
4,9,6.5
1,10,4.0
1,1,1.0
1,1,1.0
0,1,0.5
0,3,1.5
0,2,1.0
3,3,3.0
2,2,2.0
0,0,0
1,1,1.0
0,0,0
0,0,0.0
2,8,5.0
4,6,5.0
2,2,2.0
1,7,4.0
2,11,6.0
5,5,5.0
0,10,5.0
0,0,0.0
1,2,1.3333333333333333
0,7,3.5
2,2,2.0
1,2,1.5
1,3,2.0
0,0,0.0
34,34,34.0
8,8,8.0
1,1,1.0
0,17,6.25
0,0,0
