0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
0,0,0
3,4,3.5
0,7,3.5
0,0,0
4,4,4.0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,12,4.333333333333333
0,0,0
0,0,0.0
0,0,0.0
0,0,0
0,0,0
0,0,0.0
3,4,3.5
0,0,0
1,1,1.0
0,0,0
0,0,0
0,0,0
1,1,1.0
0,0,0
1,5,2.3333333333333335
1,1,1.0
0,0,0
0,7,3.5
0,0,0
0,0,0
2,2,2.0
1,4,2.5
0,0,0
1,14,7.666666666666667
8,8,8.0
4,4,4.0
0,0,0
5,5,5.0
0,0,0
4,4,4.0
5,5,5.0
0,0,0
0,3,1.5
0,0,0
1,1,1.0
0,0,0
2,2,2.0
0,0,0
2,6,4.0
0,0,0
1,2,1.5
1,4,2.5
6,6,6.0
0,0,0
0,6,2.3333333333333335
5,5,5.0
0,12,5.0
3,3,3.0
5,5,5.0
10,10,10.0
0,3,1.3333333333333333
1,1,1.0
0,9,3.3333333333333335
1,8,5.0
0,2,1.0
0,18,5.0
1,1,1.0
2,4,3.0
7,7,7.0
5,9,6.5
7,7,7.0
0,0,0
5,5,5.0
1,7,4.0
2,14,5.75
3,11,7.0
6,7,6.5
3,8,5.0
4,15,9.75
4,15,7.5
9,9,9.0
8,22,15.0
7,7,7.0
0,4,2.0
1,8,4.666666666666667
8,8,8.0
